symbol,title,ambiguous_ticker,ambiguous_title
den.ca,dundee,False,False
usdbrl,us,False,True
pvg,pretium,False,False
tchn,1366,False,False
hwd.ca,hardwoods,False,False
sma.ca,smart,False,True
cpi.ca,condor,False,True
rvd.ca,rio,False,True
etx.ca,etrion,False,False
ptz.ca,pethealth,False,False
clq.ca,cda,False,False
tml.ca,treasury,False,True
gds.ca,gendis,False,False
hbp.ca,helix,False,True
apam,artisan,False,True
amf.ca,amorfix,False,False
mplx,mplx,False,False
sbr.ca,silver,False,True
rvm.ca,revett,False,False
nnn.ca,nimin,False,False
hdv,ishares,False,False
bbl.a.ca,brampton,False,False
shr.ca,sure,False,True
pmu.ca,pacific,False,True
ccxi,"chemocentryx,",False,False
atos,atossa,False,True
sngx,soligenix,False,False
i.ca,intellipharmaceutics,False,False
ole.ca,oromin,False,False
pls.ca,polaris,False,True
txl.ca,tesla,False,False
wzl.ca,wenzel,False,True
splv,powershares,False,False
usmv,ishares,False,False
ver,vereit,False,False
dfi.ca,diamond,False,True
iia,ing,False,True
fro.ca,frontr,False,False
kyth,kythera,False,False
wrn.ca,western,False,True
axdx,accelerate,False,True
gen.ca,genenews,False,False
rvlt,revolution,False,True
ngen,"nanogen,",False,False
mkty,mechanical,False,True
zaza,zaza,False,False
wgp,western,False,True
rnk.ca,rainmaker,False,False
mkto,marketo,False,False
ambi,ambit,False,True
cwgl,crimson,False,True
fwm,fairway,False,True
corr,corenergy,False,False
ibtx,independent,False,True
cure,direxion,True,False
shos,sears,False,False
ceg.ca,cerro,False,False
vixc.to,s&p/tsx,False,False
raly,rally,False,True
vlyww,valley,False,True
ryl.ca,royal,False,True
csa.ca,commercial,False,True
btceur,bitcoin,False,False
oaks,five,False,True
bpy,brookfield,False,False
crmb,crumbs,False,False
ism.ca,inspiration,False,True
usdhuf,us,False,True
gmo.ca,general,False,True
idl.ca,imaging,False,False
tmhc,taylor,False,True
usac,usa,False,False
omth,omthera,False,False
cmrx,"chimerix,",False,False
cmge,china,False,True
hawk,blackhawk,True,False
pdh,petrologistics,False,False
shs.ca,sophiris,False,False
cnsi,comverse,False,False
mdn.ca,mdn,False,False
spxew,s&p,False,False
gqm.ca,golden,False,True
tmus,t-mobile,False,False
resi,altisource,False,False
qiwi,qiwi,False,False
wja.a.ca,westjet,False,False
matx,"matson,",False,False
dymt,dailymotion,False,False
jbjab,jibjab,False,False
wix.ca,winstar,False,False
dxm,dex,False,False
eqm,eqt,False,False
mal.ca,magellan,False,True
sec.ca,senvesp,False,False
lvnta,liberty,False,True
i,intelsat,True,False
tlb.ca,tearlab,False,False
nrz,new,False,True
wlh,lyon,False,True
hrt.ca,harte,False,False
ambc,ambac,False,False
rhp,ryman,False,False
acr.un.ca,agellan,False,False
q,quintiles,True,False
pfsi,pennymac,False,False
voya,voya,False,False
nene,new,False,True
kbwb,the,False,True
syld,cambria,False,False
tlra,telaria,False,False
ssni,silver,False,True
iam.ca,integrated,False,False
pbyi,puma,False,True
stml,stemline,False,False
fnmas,federal,False,True
fnmfm,federal,False,True
fmckj,federal,False,True
nln.ca,neulion,False,False
esrt,empire,False,True
coty,coty,False,False
btcgbp,bitcoin,False,False
ecom,channeladvisor,False,False
epzm,epizyme,False,False
bxmt,blackstone,False,False
adhd,alcobra,False,False
pgem,ply,False,True
cst,cst,False,False
evtc,evertec,False,False
tsro,tesaro,False,False
txtr,textura,False,False
twlo,twilio,False,False
trz.a.ca,transat,False,False
litb,lightinthebox,False,False
pom.ca,polymet,False,False
cady,digital,False,True
mzor,mazor,False,False
tlo.ca,talon,False,True
gimo,gigamon,False,False
bizm,biozoom,False,False
bkln,powershares,False,False
palan,palantir,False,False
az.ca,arizona,False,True
sale,retailmenot,True,False
he.ca,hanwei,False,False
fang,diamondback,True,True
egl,engility,False,False
ptct,ptc,False,False
grz.ca,gold,False,True
knop,knot,True,True
ormp,oramed,False,False
mdxg,mimedx,False,False
zocdc,zocdoc,False,False
usmd,usmd,False,False
oled,universal,False,True
afh,atlas,False,True
nstg,nanostring,False,False
hds,hd,False,False
cdw,cdw,False,False
lpdx,liposcience,False,False
rna,prosensa,False,False
ndls,noodles,False,False
outr,outerwall,False,False
mort,market,True,True
dd.ca,dds,False,False
thing,thingiverse,True,False
petx,aratana,False,False
lvflm,lovefilm,False,False
tph,tri,False,True
ceb,corporate,False,True
tog.ca,torc,False,True
rgls,regulus,False,True
ucp,ucp,False,False
omed,oncomed,False,False
ontx,onconova,False,False
lxft,luxoft,False,False
svb.ca,silver,False,True
ocrx,ocera,False,False
nyld,nrg,False,False
amavf,arcam,False,False
ncc.b.ca,nfld,False,False
sfm,sprouts,False,False
evntb,eventbrite,False,False
vltc,voltari,False,False
kweb,kraneshares,False,False
insy,insys,False,False
gth.ca,u.s.,False,False
athl,athlon,False,False
glg.ca,glg,False,False
tpre,third,False,True
yume,yume,False,False
pagp,plains,False,False
fltx,fleetmatics,False,False
sis.ca,savaria,False,False
xon,intrexon,False,False
foxf,fox,False,True
mode,mode,True,True
liqd,liquid,False,True
mms.ca,macarthur,False,False
ur.ca,urthecast,False,False
acmp,access,False,True
cccr,china,False,True
alfa,alphaclone,True,False
cvt,cvent,False,False
fcsc,fibrocell,False,False
bep.un.ca,brookfield,False,False
lgt.a.ca,logistec,False,False
tn.un.ca,true,False,True
edt.ca,spectral,False,True
thrm,gentherm,False,False
vmem,violin,False,True
cek.ca,caspian,False,True
usdinr,us,False,True
cbu.ca,1st,False,False
vem.ca,vena,False,False
nfc.ca,northern,False,True
tcz.ca,trident,False,True
idxj,market,False,True
cir.ca,copernican,False,True
emes,emerge,False,True
rdi.ca,rockwell,False,False
xii,nyse,False,False
evhc,envision,False,True
mkc.v,mccormick,False,False
era,era,True,True
uber,uber,False,False
nspr,inspiremd,False,False
ttph,tetraphase,False,False
src,spirit,False,True
adxs,advaxis,False,False
icel,cellular,False,True
cuv.ca,curis,False,False
tcl.b.ca,transcontinentl,False,False
lfvn,lifevantage,False,False
mixt,mix,False,True
inq.ca,inscape,False,False
fyt,first,False,True
glv.b.ca,glv,False,False
wso.b,watsco,False,False
fuel,rocket,True,True
enta,enanta,False,False
vlrs,controladora,False,False
octx,octagon,False,True
rgdo,regado,False,False
prta,prothena,False,False
feye,fireeye,False,False
mycc,clubcorp,False,False
evok,evoke,False,True
cgix,cancer,False,True
fmi,foundation,False,True
xlrn,acceleron,False,False
choc,ipath,False,False
dsl,doubleline,False,False
foxa,twenty-first,False,False
rng,ringcentral,False,False
strp,straight,False,True
rmax,re/max,False,False
burl,burlington,True,True
pbpb,potbelly,False,True
tnxp,tonix,False,False
nnvc,nanoviricides,False,False
aab.ca,aberdeen,False,True
ocip,oci,False,False
opht,ophthotech,False,False
fate,fate,True,True
crrs,corporate,False,True
wnrl,western,False,True
mgnx,"macrogenics,",False,False
ipo,renaissance,False,True
mgt.ca,mines,False,True
ar,antero,True,False
txmd,therapeuticsmd,False,False
leaf,springleaf,True,False
sin.un.ca,sciti,False,False
gwph,gw,False,False
zu,zulily,False,False
modn,model,False,True
veev,veeva,False,False
qts,qts,False,False
xxii,22nd,False,False
fi,frank's,True,False
pme,china,False,True
vjet,voxeljet,False,False
blue,bluebird,True,True
ldrh,ldr,False,False
psxp,phillips,False,False
ent,global,False,True
stosy,santos,False,True
pinc,premier,False,True
slvc,silvercrest,False,False
eigi,endurance,False,True
aeri,aerie,False,True
srlp,sprague,False,False
comm,commscope,False,False
brx,reit,False,True
cuda,barracuda,False,True
ftg.ca,firan,False,False
jnug,direxion,False,False
jdst,direxion,False,False
wix,wix,False,False
gse,gse,False,False
inuv,inuvo,False,False
eadsy,european,False,True
hrzb,horizon,False,True
bnft,"benefitfocus,",False,False
nhc.ca,nobilis,False,False
esnt,essent,False,False
tcs,the,False,True
qunr,qunar.com,False,False
avh,avianca,False,False
jat,american,True,True
scai,surgical,False,True
crto,criteo,False,False
wuba,58.com,False,False
vcyt,veracyte,False,False
qtetu,quartet,False,True
hmm.a.ca,hammond,False,False
vrns,varonis,False,False
cldn,celladon,False,False
anfrl,fantex,False,False
guru,global,True,True
rlyp,relypsa,False,False
cdx,cardiodx,False,False
xncr,xencor,False,False
vfinx,vanguard,False,True
cgoof,continental,False,True
acre,ares,True,False
glyc,glycomimetics,False,False
arcx,arc,False,True
mvnr,mavenir,False,False
bcrh,blue,False,True
kpti,karyopharm,False,False
vtl,vital,False,True
lgih,lgi,False,False
mep,midcoast,False,False
ncft,norcraft,False,False
asc,ardmore,False,False
nvgs,navigator,False,True
tlog,tetralogic,False,True
eros,eros,True,True
jgw,jgwpt,False,False
gmx.ca,globes,False,False
hmhc,houghton,False,True
nmih,nmi,False,False
wbai,500.com,False,False
nwbo,northwest,False,True
spdl,"spindle,",False,False
gig,gigpeak,True,False
nio.ca,niocan,False,False
ssc,seven,False,True
dlng,dynagas,False,False
stay,extended,True,True
levyu,levy,False,True
albky,alpha,False,True
mmm.ca,minco,False,False
ecte,echo,False,True
tt.ca,terra,False,False
sdr,sandridge,False,False
icld,intercloud,False,True
vnce,vince,False,True
gfis,gfi,False,False
oxfd,oxford,False,True
gomo,sungy,False,False
evgn,evogene,False,False
trvn,trevena,False,False
erb,erba,False,False
efrfd,energy,False,True
zaz.ca,zazu,False,False
met.ca,metalore,False,False
prmsn,primesense,False,False
athm,autohome,False,False
gmz,goldman,False,False
mbis,mediabistro,False,False
crds,crossroads,False,True
cml.ca,canickel,False,False
cmh.ca,carmanah,False,False
hlt,hilton,False,False
kin,kindred,True,True
nmbl,nimble,False,True
spxl,direxion,False,False
max.ca,midas,False,False
ctt,timberlands,False,False
ahx.ca,adherex,False,False
armk,aramark,False,False
dtlr,dtlr,False,False
vlp,valero,False,False
cqh,cheniere,False,False
sfxe,sfx,False,False
srne,sorrento,False,True
salt,scorpio,True,True
le,lands',False,False
agio,agios,True,False
freez,freeseas,False,False
disq,disqus,False,False
drn.ca,delrand,False,False
fgl,fidelity,False,True
amc,amc,False,False
aal,american,True,True
emag,market,False,True
mict,micronet,False,False
apps,digital,False,True
uuuu,energy,False,True
lin,lin,True,True
mont,montage,True,True
sftby,softbank,False,False
ohrp,ohr,False,False
cyni,"cyan,",False,False
ldos,leidos,False,False
alle,allegion,True,False
alcs,alco,False,True
elm.ca,elemental,False,True
orc,orchid,True,True
flipkart,flipkart,False,False
doge,dogecoin,True,False
tencent,tencent,False,False
zfc,zais,False,False
rice,rice,True,True
tram,transport,True,True
rtrx,biotech,False,False
lex.ca,lexam,False,False
twenty14,tag,False,True
morl,ubs,False,False
avir,aviragen,False,False
cwl.ca,caldwell,False,False
rtgm,riot,False,True
alqa,alliqua,False,False
door,masonite,True,True
kfx,kofax,False,False
xplr,xplore,False,False
spdc,speed,False,True
snap,snap,True,True
photo,photothera,True,False
kbio,kalobios,False,False
amda,amedica,False,False
spcb,supercom,False,False
wstc,west,False,True
celp,cypress,False,True
cole,cole,True,True
bpth,bio-path,False,False
rspp,rsp,False,False
bind,bind,True,True
cacq,caesars,False,False
neo,neogenomics,True,False
sc,santander,False,False
amh,american,False,True
emd.ca,emed,False,False
args,argos,False,False
acst,acasti,False,False
heli,chc,False,False
lbio,lion,False,True
enzy,enzymotec,False,False
btgv,bitgravity,False,False
pcmi,"pcm,",False,False
dwti,velocityshares,False,False
ctrl,control4,False,False
mrtx,mirati,False,False
ban.ca,bannerman,False,True
admp,adamis,False,False
hasi,hannon,False,False
mblty,mesoblast,False,True
rcpt,"receptos,",False,False
robo,robo-stox,False,False
cara,cara,True,True
hcacu,hennessy,False,False
mnga,magnegas,False,False
rare,ultragenyx,True,False
cnat,conatus,False,True
drna,dicerna,False,False
pinterest,pinterest,False,False
prty,party,False,True
mbuu,malibu,False,False
crcm,care.com,False,False
eglt,egalet,False,False
cbpx,continental,False,True
gnca,genocea,False,False
xgti,xg,False,False
cdg.ca,candente,False,False
ebio,eleven,False,True
qure,uniqure,False,False
ped,pedevco,True,False
cui,cui,False,False
lbmh,liberator,False,True
snow,intrawest,True,False
nwhm,the,False,True
rtg.ca,ratel,False,True
gprk,geopark,False,False
rvnc,revance,False,False
ladr,ladder,False,True
axid,ishares,False,False
ftlf,fitlife,False,False
riom,rio,False,True
flxn,flexion,False,True
sbgl,sibanye,False,False
box,box,True,True
tlmr,talmer,False,False
cup.u.ca,caribbean,False,True
apta,aptalis,False,False
cnce,concert,False,True
ibp,installed,False,False
brss,global,False,True
akg,asanko,False,False
svlc,silvercrest,False,False
rcap,rcs,False,False
ddc,dominion,False,True
ingn,inogen,False,True
aspx,auspex,False,True
snde,sundance,False,False
krsl,kreisler,False,False
sxcp,suncoke,False,False
soho,sotherly,True,False
blvdu,boulevard,False,True
itci,intra-cellular,False,False
frak,market,False,True
fnhc,federated,False,False
nrcib,national,False,True
tcfc,the,False,True
rakuten,rakuten,False,False
cemi,chembio,False,False
saex,saexploration,False,False
cpg,crescent,False,True
jone,jones,False,True
kgfhy,kingfisher,False,True
earn,ellington,True,False
mrn.ca,marengo,False,True
sqz.ca,serica,False,False
otel,otelco,False,False
pick,ishares,True,False
pes,pioneer,True,True
king,king,True,True
botj,bank,False,True
newm,new,False,True
taho,tahoe,False,False
pdv.ca,prime,False,True
pah,platform,True,True
cstm,constellium,False,False
ogs,one,False,True
pci,pimco,False,False
qhr.v,qhr,False,False
arp,atlas,False,True
plpm,planet,False,True
corsq,corus,False,False
fvl.ca,freegold,False,False
sgm,stonegate,False,False
bmwyy,bmw,False,False
tcehy,tencent,False,False
egrx,eagle,False,True
uihc,united,False,True
grub,grubhub,True,False
bstg,biostage,False,False
psix,power,False,True
usdrub,u.s.,False,False
fivn,five9,False,False
mbts,mindbites,False,False
meil,methes,False,False
cinr,ciner,False,False
cgg,cgg,False,False
lmns,lumenis,False,False
gram,grana,True,False
cslt,castlight,False,False
gprc,guanwei,False,False
mnr.ca,mediterranean,False,True
mtum,ishares,False,False
ycm.ca,commerce,False,True
brzu,direxion,False,False
coup,coupa,True,False
reph,recro,False,False
aqxp,aquinox,False,False
bmet,biomet,False,False
mc,moelis,False,False
nvee,nv5,False,False
kang,ikang,True,False
thnx,globoforce,False,False
pcty,paylocity,False,False
ambr,amber,False,True
qtwo,q2,False,False
mnk,mallinckrodt,False,False
frsh,papa,False,True
agtc,applied,False,True
aktx,akari,False,False
htbx,heat,False,True
cstl,castlight,False,False
bagr,diversified,False,True
brg,bluerock,False,False
micex,moscow,False,True
iau.ca,intrepid,False,True
sqbk,square,False,True
mhr.ca,mcgraw,False,False
akba,akebia,False,True
mdwd,mediwound,False,False
brdr,borderfree,False,False
vsar,versartis,False,False
virt,virtu,False,True
gbv.ca,group,False,True
cori,corium,False,True
gddy,godaddy,False,False
kate,kate,True,True
rusl,direxion,False,False
bio.b,bio-rad,False,False
hive,aerohive,True,False
glmd,galmed,False,False
tedu,tarena,False,False
fprx,five,False,True
out,outfront,True,True
aten,a10,True,False
tslx,tpg,False,False
akao,achaogen,False,False
nord,nord,False,False
twou,2u,False,False
evdy,everyday,False,True
pdrs,poseidon,False,True
aldx,aldeyra,False,False
rxdx,ignyta,False,False
opwr,opower,False,False
gbim,globeimmune,False,False
fpi,farmland,False,False
ensv,enservco,False,False
adms,adamas,False,True
cnco,cencosud,False,False
gzt,"gazit-globe,",False,False
know,direxion,True,False
lq,la,False,True
tube,tubemogul,True,False
hdx.ca,posera-hdx,False,False
jdn.ca,jayden,False,False
wcic,wci,False,False
watt,energous,True,False
tnet,trinet,False,False
dom.un.ca,dominion,False,True
brzs,direxion,False,False
enbl,enable,False,True
pahc,phibro,False,False
evar,lombard,False,True
vndsl,fantex,False,False
ejmll,fantex,False,False
rcb.ca,red,False,True
avk.ca,avnel,False,False
googl,alphabet,False,True
hnc.ca,hard,False,True
qtnt,quotient,False,True
rubi,the,False,True
true,truecar,True,False
scyx,scynexis,False,False
tecs,direxion,False,False
payc,paycom,False,False
zoes,zoe's,False,False
rescu,"rescuetime,",False,False
dare,dare,True,True
cio,city,False,True
svu.ca,spur,False,True
blfs,biolife,False,False
tecl,direxion,False,False
ally,ally,True,True
stst,stalwart,False,True
inpx,inpixon,False,False
vxst,cboe,False,False
wb,weibo,False,False
dvyl,ubs,False,False
pmar,principal,False,True
jpnl,direxion,False,False
triv,trivascular,False,False
vtnr,vertex,False,True
pih.ca,pacific,False,True
lcs.ca,brompton,False,False
aviv,aviv,False,False
cefl,ubs,False,False
jpns,direxion,False,False
kn,knowles,False,False
uwti,velocityshares,False,False
vet,vermilion,True,True
caz.ca,caza,False,True
leju,leju,False,False
mapi,mapi-pharma,False,False
cmbs,ishares,False,False
gur.ca,aston,False,False
sabr,sabre,False,False
spwh,sportsman's,False,False
aamc,altisource,False,False
sbfg,sb,False,False
dvcr,diversicare,False,False
ares,ares,False,False
vspy,direxion,False,False
scl.b.ca,shawcor,False,False
aros,ariosa,False,False
ovas,ovascience,False,False
iemg,ishares,False,False
sfbs,servisfirst,False,False
pbfx,pbf,False,False
trxc,transenterix,False,False
abgb,abengoa,False,False
drii,diamond,False,True
ntrig,n-trig,False,False
ktwo,k2m,False,False
midz,direxion,False,False
glop,gaslog,True,False
lpcn,lipocine,False,False
agrx,agile,False,True
ffwm,first,False,True
opb,opus,False,True
tgen,tecogen,False,False
uupt,powershares,False,False
zend,zend,True,True
rmgn,rmg,False,False
pvct,provectus,False,False
zmlp,direxion,False,False
rvx,cboe,False,False
zen,zendesk,True,False
adpm,adamas,False,True
ptla,portola,False,False
jmei,jumei.com,False,False
jd,jd.com,False,False
atnm,actinium,False,True
tour,tuniu,True,False
hiiq,health,False,True
icc,21st,False,False
semi,sunedison,True,False
pe,parsley,False,True
hrtg,heritage,False,True
uree,u.s.,False,False
ecig,electronic,False,True
cmcm,cheetah,False,True
aldr,alder,False,True
lpg,dorian,False,True
rdus,radius,False,True
bwfg,bankwell,False,False
cfg,citizens,False,False
cbde,cbd,False,False
rlc.ca,regal,False,True
mik,the,False,True
covs,covisint,False,False
nvcn,neovasc,False,False
gldl,direxion,False,False
glds,direxion,False,False
mhgvy,marine,False,True
sdpi,superior,False,True
aya.ca,amaya,False,False
eurl,direxion,False,False
anet,arista,False,True
nadl,north,False,True
fnjn,finjan,False,True
xnet,xunlei,False,False
midu,direxion,False,False
nrx,nephrogenex,False,False
hrtx,heron,False,True
hvu.ca,horizons,False,False
aby,abengoa,True,False
nao,nordic,False,True
pfie,profire,False,False
zpin,zhaopin,False,False
eurz,direxion,False,False
vpco,vapor,False,True
evry,everyware,False,False
clrs,clarus,False,False
exa,exa,False,False
zfgn,zafgen,False,False
gval,cambria,False,False
zsph,zs,False,False
tve.ca,tamarack,False,True
apy.ca,anglo,False,False
ecr,eclipse,False,True
tag,taggares,True,False
ogen,oragenics,False,False
sqzz,short,False,True
vnom,viper,False,True
umrix,kkm,False,False
rmrix,kkm,False,False
spxs,direxion,False,False
tbph,theravance,False,False
aubf,aurora,False,True
amre,amreit,False,False
sslt,sesa,False,False
mobl,mobileiron,False,False
kite,kite,True,True
ardx,ardelyx,False,False
impr,imprivata,False,False
dnow,now,False,True
tse,trinseo,False,False
invt,inventergy,False,False
mrd,memorial,False,True
aspn,aspen,False,True
nghc,national,False,True
cespr,cool,False,True
mrkt,markit,False,False
parn,parnell,False,False
felp,foresight,False,True
sndx,syndax,False,False
ardm,aradigm,False,False
mrns,marinus,False,False
ds.ca,dividend,False,True
mgen,miragen,False,False
terp,terraform,True,False
mclb,microlin,False,False
hgu.ca,horizons,False,False
shlx,shell,False,True
gsy,guggenheim,False,False
ambx,ambrx,False,False
knmd,kinemed,False,False
cveo,civeo,False,False
sqbg,sequential,False,True
tcpi,tcp,False,False
nerv,minerva,False,True
baba,alibaba,True,False
mtls,materialise,False,False
moko,moko,True,True
dprx,dipexium,False,False
wlrhu,wl,False,False
enxp,energy,False,True
loco,el,True,True
nsam,northstar,False,False
cnob,connectone,False,False
csg,chambers,False,False
ydle,"yodlee,",False,False
pegi,pattern,False,True
shipw,seanergy,False,False
cdna,caredx,False,False
trup,trupanion,False,False
pfnx,pfenex,False,False
bdcl,ubs,False,False
sage,sage,True,True
xal,amex,False,True
hgd.ca,horizons,False,False
canf,can-fite,False,False
atra,atara,False,False
icnx,"iconix,",False,False
spke,spark,False,True
fcb,fcb,False,False
ocul,ocular,False,True
xent,intersect,False,True
tsq,townsquare,False,False
hzm.ca,horizonte,False,False
innl,innocoll,False,False
vblx,vascular,False,True
ubic,ubic,False,False
hqy,healthequity,False,False
amtx,aemetis,False,False
zsan,zosano,False,False
trtlu,terrapin,False,True
lnth,lantheus,False,False
glob,globant,False,False
lptx,leap,False,True
mxg.ca,maxim,False,True
cybr,cyber-ark,False,False
tbra,tobira,False,True
imdz,immune,False,True
amzg,american,False,True
rigp,transocean,False,True
ulth,ulthera,False,False
awa,armada,True,True
mtbc,medical,False,True
oec,orion,False,True
stkof,stack,False,True
tep,tallgrass,False,False
sprot,sprout!,False,False
sagg,direxion,False,False
qqqe,direxion,False,False
icd,independence,False,True
mbly,mobileye,False,False
syf,synchrony,False,True
wlkp,westlake,False,False
vtti,vtti,False,False
ears,auris,False,False
aavl,avalanche,False,True
ctlt,catalent,False,False
mara,marathon,True,True
pony.ca,painted,False,True
bgf,b&g,False,False
cdic,cardiodynamics,False,True
silk,silkroad,True,False
srva,sirva,False,False
orpn,bio,False,False
loxo,loxo,False,False
trvlprt,trvlprt,False,False
name,rightside,True,False
ttoo,t2,False,False
dsky,idreamsky,False,False
time,"time,",True,False
otbn,outbrain,False,False
koru,direxion,False,False
tots,direxion,False,False
psg,performance,False,True
hmlp,hoegh,False,False
ryi,ryerson,False,False
gnbc,green,False,True
edgex,edgeconnex,False,False
evtcy,evotec,False,False
yyy,yieldshares,False,False
bunt,powershares,True,False
vrtv,veritiv,False,False
gwgh,gwg,False,False
kxs.ca,kinaxis,False,False
ii.ca,ipath,False,False
gno,geno,False,False
ryam,rayonier,False,False
osu.ca,orsu,False,False
bwv.ca,cboe,False,False
otic,otonomy,True,False
bnk,c1,False,False
eprs,epirus,False,False
fgx.ca,faircourt,False,False
xtd.ca,tdb,False,False
slvo,credit,False,True
xym.ca,star,False,True
w,wayfair,True,False
cym.ca,cymat,False,False
dnc.ca,deans,False,False
abc.ca,asia,False,False
sezm,sezmi,False,False
szmk,sizmek,False,False
wsa.ca,western,False,True
tipt,tiptree,False,False
hubspt,hubspot,False,False
hubs,hubspot,False,False
sle.m.ca,sun,False,True
eyes,second,False,True
whlr,wheeler,False,True
gtt,gtt,False,False
jagx,jaguar,False,True
rwlk,rewalk,False,False
nvus,novus,False,False
cnv,cnova,False,False
fwp,forward,False,True
fmsa,fmsa,False,False
vslr,vivint,False,False
pgre,paramount,False,True
fomx,foamix,False,False
afmd,affimed,False,False
cvts,civitas,False,False
rbio,revo,False,False
ecp.ca,ecopetrol,False,False
yext,yext,False,False
ovsht,oversight,False,True
pplcs,people's,False,False
sxi.ca,synex,False,False
gct.ca,gvic,False,False
vtae,vitae,False,False
pulse,pulse~link,True,False
cwg.ca,craig,False,True
nete,net,True,True
dii.a.ca,dorel,False,False
trrs,three,False,True
rven,reven,False,False
mdly,medley,False,True
mdcth,modcloth,False,False
autmtc,automattic,False,False
oklne,one,False,True
sgrid,sendgrid,False,False
zzle,zazzle,False,False
vrcd,veracode,False,False
kabam,kabam,False,False
broll,brightroll,True,False
tgs.ca,tiger,False,True
saja,sajan,False,False
fzp.un.ca,fidelity,False,True
tbl.ca,taiga,False,True
fsic,fs,False,False
iceg,ice,False,True
glpi,gaming,False,True
cnxm,cnx,False,False
civi,civitas,False,False
xcra,xcerra,False,False
prqr,proqr,False,False
vktx,viking,False,True
upld,upland,False,True
dmm.ca,dynasty,False,True
cala,calithera,False,False
mbn.ca,middlefield,False,False
derm,dermira,True,False
jpep,jp,False,False
play,dave,True,True
vei,vantage,True,True
bblu,blue,False,True
his.ca,hart,False,True
cxy.ca,cryptologic,False,False
mry.ca,mariana,False,True
sien,sientra,False,False
dbvt,dbv,False,False
molg,mol,False,False
tanh,tantech,True,False
sfs,smart,False,True
dxy,us,False,True
aval,grupo,True,False
espr,esperion,False,False
tvpt,travelport,False,False
vwr,vwr,False,False
pttrx,pimco,False,False
nsig,neurosigma,False,False
atto,atento,False,False
tenx,tenax,False,False
usdp,usd,False,False
ibln,direxion,False,False
cycl,centennial,False,True
icl,israel,False,True
dplo,diplomat,False,True
gwb,great,False,True
nxtd,nxt-id,False,False
vbay,virobay,False,False
xene,xenon,False,True
wgbs,wafergen,False,False
omam,om,False,True
vign,vignette,False,True
prah,pra,False,False
rxn,rexnord,False,False
rlgt,radiant,False,True
seka,seekingalpha,False,False
ipos,renaissance,False,True
vbtx,veritex,False,False
fsam,fifth,False,True
cial,cialone,False,False
xvz,ipath,False,False
doc,physicians,True,False
zayo,zayo,False,False
fcau,fiat,False,True
aaoi,applied,False,True
hdrau,hydra,False,True
ctf,nuveen,False,False
wfs.ca,world,False,True
prto,proteon,False,False
vodpod,vodpod,False,False
jynt,the,False,True
wk,workiva,False,False
skys,sky,False,True
lrm.ca,linear,False,True
aqnta,aquantia,False,False
axpw,axion,False,True
aptre,apture,False,False
radb,radius,False,True
efft,efficient,False,True
nvro,nevro,False,False
synh,syneos,False,False
tbk,triumph,False,True
rytm,rhythm,False,True
crgn,curagen,False,False
plpd,polypid,False,False
ndrm,neuroderm,False,False
dxjs,wisdomtree,False,False
jsgry,lixil,False,False
dxjr,wisdomtree,False,False
dxjh,wisdomtree,False,False
dxjt,wisdomtree,False,False
va,virgin,False,True
ehic,ehi,False,False
aker,akers,False,False
sanul,fantex,False,False
sxb,s1,False,False
fgen,fibrogen,False,False
enfc,entegra,False,False
dkct,duckcreektechnologies,False,False
ttfs,trimtabs,False,False
cdk,cdk,False,False
qval,valueshares,False,False
axta,axalta,False,False
habt,the,False,True
jrjr,jrjr,False,False
neot,neothetics,False,False
slker,slacker,False,True
gnius,genius.com,False,False
turnp,turn,False,True
leu,centrus,True,False
momo,momo,True,True
adam,adama,True,False
skis,peak,False,True
hdp,"hortonworks,",False,False
usdpln,us,False,True
hgx,phlx,False,False
lmrk,landmark,False,True
nap,navios,True,False
enlc,enlink,False,True
avol,avolon,False,False
scmd,socialmedia,False,False
gmom,global,False,True
swh.ca,sunwah,False,False
dmtk,dermtech,False,False
mrcc,monroe,False,False
rsco,spdr,False,False
ocsi,oaktree,False,False
ggac,garnero,False,False
stor,store,False,True
hack,purefunds,True,False
fgbi,first,False,True
usdu,wisdomtree,False,False
isra,market,False,True
juno,juno,True,True
tps.ca,turbo,False,True
eyblt,eyeblaster,False,False
keys,keysight,False,False
rsxj,market,False,True
mpc.ca,madison,False,False
newr,new,False,True
neff,neff,False,False
psrt,polar,False,True
cnlmu,cb,False,False
burg,chanticleer,True,True
vyrx,vyrix,False,False
fyod,funny,False,True
gamef,gamefly,False,False
cpc,the,False,True
jrvr,james,False,True
cnxr,connecture,False,False
lc,lendingclub,False,False
eses,eco-stim,False,False
psh,pershing,False,False
cos,chesapeake,True,True
nymo,nyse,False,False
adma,adma,False,False
dxjc,wisdomtree,False,False
dcm.ca,dundee,False,False
asana,asana,True,True
dvhl,ubs,False,False
vrgm,virgin,False,True
viam,viamet,False,False
rmp,rice,False,True
heg.ca,homeland,False,True
dgro,ishares,False,False
spcln,"spectralinear,",False,False
nrvr,newriver,False,False
rxm.ca,rockex,False,False
atnt,arista,False,True
hsgx,histogenics,False,False
twenty15,tag,False,True
ondk,on,False,True
mpg,metaldyne,False,False
korz,direxion,False,False
blcm,bellicum,False,False
vnrx,volitionrx,False,False
ashr,china,False,True
qsr,restaurant,False,True
usdsek,u.s.,False,False
cxr.ca,concordia,False,False
fv,first,False,True
rudr,velocityshares,False,False
cphr,cipher,False,True
it.ca,the,False,True
